Dataset,GWAS Type,Error Type,Error Rate,Approach,Epsilon,Retention Ratio
lactose,odds,flipping,0.4,proposed_dp_maf,0.5,0.35177230746766286
lactose,odds,flipping,0.4,proposed_dp_maf,0.5,0.345189277326876
lactose,odds,flipping,0.4,proposed_dp_maf,0.5,0.3666540927951716
lactose,odds,flipping,0.4,proposed_dp_maf,0.5,0.3346758983219965
lactose,odds,flipping,0.4,proposed_dp_maf,1.0,0.40206373736021706
lactose,odds,flipping,0.4,proposed_dp_maf,0.5,0.3408208710042468
lactose,odds,flipping,0.4,proposed_dp_maf,0.5,0.3586352076514036
lactose,odds,flipping,0.4,proposed_dp_maf,0.5,0.321509838040423
lactose,odds,flipping,0.4,proposed_dp_maf,1.0,0.3607889901558754
lactose,odds,flipping,0.4,proposed_dp_maf,1.0,0.3829717331256617
lactose,odds,flipping,0.4,proposed_dp_maf,1.0,0.3839695306701062
lactose,odds,flipping,0.5,proposed_dp_maf,0.5,0.3802700017532581
lactose,odds,flipping,0.5,proposed_dp_maf,0.5,0.3715153994506458
lactose,odds,flipping,0.5,proposed_dp_maf,0.5,0.37878557652971767
lactose,odds,flipping,0.5,proposed_dp_maf,0.5,0.38011805271462795
lactose,odds,flipping,0.5,proposed_dp_maf,0.5,0.39507918882590143
lactose,odds,flipping,0.5,proposed_dp_maf,1.0,0.43554438665186135
lactose,odds,flipping,0.5,proposed_dp_maf,0.5,0.3510724095611011
lactose,odds,flipping,0.5,proposed_dp_maf,0.5,0.3690023961194553
lactose,odds,flipping,0.5,proposed_dp_maf,0.5,0.35240488574601136
lactose,odds,flipping,0.5,proposed_dp_maf,1.0,0.4316989071357606
lactose,odds,flipping,0.5,proposed_dp_maf,1.0,0.44072234235287244
lactose,odds,flipping,0.5,proposed_dp_maf,1.0,0.44947694465548477
lactose,chi2,noise,0.8,proposed_dp_maf,0.5,0.357084938985228
lactose,chi2,noise,0.8,proposed_dp_maf,0.5,0.36982177263969174
lactose,chi2,noise,0.8,proposed_dp_maf,1.0,0.40991490044958245
lactose,chi2,noise,0.8,proposed_dp_maf,1.0,0.3620785163776493
lactose,chi2,noise,0.8,proposed_dp_maf,1.0,0.36728395061728397
lactose,chi2,noise,0.8,proposed_dp_maf,1.0,0.35936496467565837
lactose,chi2,noise,0.8,proposed_dp_maf,1.0,0.3840639049454079
lactose,chi2,noise,0.8,proposed_dp_maf,1.0,0.39583333333333337
lactose,chi2,noise,0.8,proposed_dp_maf,1.0,0.3896604938271605
lactose,chi2,noise,0.8,proposed_dp_maf,1.0,0.3676697530864198
lactose,odds,flipping,0.6,proposed_dp_maf,0.5,0.41670296416863434
lactose,odds,flipping,0.6,proposed_dp_maf,0.5,0.4222507507851723
lactose,chi2,noise,0.8,proposed_dp_maf,1.0,0.3831018518518518
lactose,odds,flipping,0.6,proposed_dp_maf,0.5,0.4208523417619953
lactose,chi2,noise,0.8,proposed_dp_maf,1.0,0.3892746913580247
lactose,odds,flipping,0.6,proposed_dp_maf,0.5,0.44576006969120374
lactose,odds,flipping,0.6,proposed_dp_maf,0.5,0.41395199559845025
lactose,odds,flipping,0.6,proposed_dp_maf,1.0,0.46374452671878225
lactose,odds,flipping,0.6,proposed_dp_maf,0.5,0.3931936452626029
lactose,odds,flipping,0.6,proposed_dp_maf,0.5,0.3918181609775109
lactose,odds,flipping,0.6,proposed_dp_maf,0.5,0.4111781022901813
lactose,odds,flipping,0.6,proposed_dp_maf,1.0,0.44576006969120374
lactose,odds,flipping,0.6,proposed_dp_maf,1.0,0.47759106852204214
lactose,odds,flipping,0.6,proposed_dp_maf,1.0,0.4720432819055042
lactose,odds,flipping,0.7,proposed_dp_maf,0.5,0.5076668702740275
lactose,odds,flipping,0.7,proposed_dp_maf,0.5,0.5166501674495019
lactose,odds,flipping,0.7,proposed_dp_maf,0.5,0.49404975040545945
lactose,odds,flipping,0.7,proposed_dp_maf,0.5,0.5424731975482865
lactose,odds,flipping,0.7,proposed_dp_maf,0.5,0.5134275543947595
lactose,odds,flipping,0.7,proposed_dp_maf,1.0,0.5962150093729596
lactose,odds,flipping,0.7,proposed_dp_maf,0.5,0.47930576910925293
lactose,odds,flipping,0.7,proposed_dp_maf,0.5,0.5127430124060071
lactose,odds,flipping,0.7,proposed_dp_maf,0.5,0.4783790045706342
lactose,odds,flipping,0.7,proposed_dp_maf,1.0,0.5551635528782357
lactose,odds,flipping,0.7,proposed_dp_maf,1.0,0.5931924932072372
lactose,odds,flipping,0.7,proposed_dp_maf,1.0,0.5816711249657729
lactose,chi2,noise,0.9,proposed_dp_maf,0.5,0.3760291284312557
lactose,chi2,noise,0.9,proposed_dp_maf,0.5,0.39517786914551306
lactose,chi2,noise,0.9,proposed_dp_maf,1.0,0.423725320780201
lactose,chi2,noise,0.9,proposed_dp_maf,1.0,0.37858643189131214
lactose,chi2,noise,0.9,proposed_dp_maf,1.0,0.3592466059306896
lactose,chi2,noise,0.9,proposed_dp_maf,1.0,0.3650550689230525
lactose,chi2,noise,0.9,proposed_dp_maf,1.0,0.39165723195487234
lactose,chi2,noise,0.9,proposed_dp_maf,1.0,0.37890764558770995
lactose,chi2,noise,0.9,proposed_dp_maf,1.0,0.359860664523044
lactose,odds,flipping,0.8,proposed_dp_maf,0.5,0.5573528377523033
lactose,chi2,noise,0.9,proposed_dp_maf,1.0,0.3863098428010004
lactose,odds,flipping,0.8,proposed_dp_maf,0.5,0.5618438105954809
lactose,odds,flipping,0.8,proposed_dp_maf,0.5,0.542131755297238
lactose,chi2,noise,0.9,proposed_dp_maf,1.0,0.377679528403001
lactose,odds,flipping,0.8,proposed_dp_maf,0.5,0.5753267760441261
lactose,odds,flipping,0.8,proposed_dp_maf,0.5,0.5583876704208655
lactose,odds,flipping,0.8,proposed_dp_maf,1.0,0.6323932766017301
lactose,chi2,noise,0.9,proposed_dp_maf,1.0,0.37890764558770995
lactose,odds,flipping,0.8,proposed_dp_maf,0.5,0.5390272572915515
lactose,odds,flipping,0.8,proposed_dp_maf,0.5,0.5428249927159836
lactose,odds,flipping,0.8,proposed_dp_maf,0.5,0.5189635598243799
lactose,odds,flipping,0.8,proposed_dp_maf,1.0,0.5922759285864989
lactose,odds,flipping,0.8,proposed_dp_maf,1.0,0.6379190821134699
lactose,odds,flipping,0.8,proposed_dp_maf,1.0,0.6164789567279194
lactose,odds,flipping,0.9,proposed_dp_maf,0.5,0.5528035402765594
lactose,odds,flipping,0.9,proposed_dp_maf,0.5,0.5789022382984595
lactose,odds,flipping,0.9,proposed_dp_maf,0.5,0.5593282147820344
lactose,odds,flipping,0.9,proposed_dp_maf,0.5,0.5925232355289224
lactose,odds,flipping,0.9,proposed_dp_maf,0.5,0.5682281861996235
lactose,odds,flipping,0.9,proposed_dp_maf,1.0,0.6298972018805256
lactose,odds,flipping,0.9,proposed_dp_maf,0.5,0.5344319492218685
lactose,odds,flipping,0.9,proposed_dp_maf,0.5,0.5575541341007875
lactose,odds,flipping,0.9,proposed_dp_maf,0.5,0.5338307329910015
lactose,odds,flipping,0.9,proposed_dp_maf,1.0,0.6162762046500625
lactose,odds,flipping,0.9,proposed_dp_maf,1.0,0.6619193581770335
lactose,odds,flipping,0.9,proposed_dp_maf,1.0,0.6595736292762736
lactose,chi2,noise,1.0,proposed_dp_maf,0.5,0.3651988688955533
lactose,chi2,noise,1.0,proposed_dp_maf,0.5,0.3838928690436521
lactose,chi2,noise,1.0,proposed_dp_maf,1.0,0.4194412047835906
lactose,chi2,noise,1.0,proposed_dp_maf,1.0,0.3727701750482124
lactose,chi2,noise,1.0,proposed_dp_maf,1.0,0.3656385371542819
lactose,chi2,noise,1.0,proposed_dp_maf,1.0,0.35941376022807214
lactose,chi2,noise,1.0,proposed_dp_maf,1.0,0.38666509311710917
lactose,chi2,noise,1.0,proposed_dp_maf,1.0,0.39106771992286016
lactose,odds,flipping,1.0,proposed_dp_maf,0.5,0.5888245830370563
lactose,chi2,noise,1.0,proposed_dp_maf,1.0,0.37257083518765766
lactose,chi2,noise,1.0,proposed_dp_maf,1.0,0.3888657098353361
lactose,odds,flipping,1.0,proposed_dp_maf,0.5,0.6032528960135373
lactose,odds,flipping,1.0,proposed_dp_maf,0.5,0.605989145012196
lactose,odds,flipping,1.0,proposed_dp_maf,0.5,0.6261689813773053
lactose,odds,flipping,1.0,proposed_dp_maf,0.5,0.5992925356207415
lactose,odds,flipping,1.0,proposed_dp_maf,1.0,0.6881306198864097
lactose,chi2,noise,1.0,proposed_dp_maf,1.0,0.3821206052514463
lactose,odds,flipping,1.0,proposed_dp_maf,0.5,0.5745852872611408
lactose,chi2,noise,1.0,proposed_dp_maf,1.0,0.3930703901498295
lactose,odds,flipping,1.0,proposed_dp_maf,0.5,0.5888245830370563
lactose,odds,flipping,1.0,proposed_dp_maf,0.5,0.5787346648545018
lactose,odds,flipping,1.0,proposed_dp_maf,1.0,0.6478609553469366
lactose,odds,flipping,1.0,proposed_dp_maf,1.0,0.7086884906526494
lactose,odds,flipping,1.0,proposed_dp_maf,1.0,0.7072753620579473
lactose,odds,flipping,0.0,proposed_dp_maf,1.0,0.7385892116182573
lactose,odds,flipping,0.0,proposed_dp_maf,1.0,0.7136929460580913
lactose,odds,flipping,0.0,proposed_dp_maf,1.0,0.7593360995850622
lactose,odds,flipping,0.0,proposed_dp_maf,1.0,0.7468879668049793
lactose,odds,flipping,0.0,proposed_dp_maf,1.0,0.7468879668049793
lactose,odds,flipping,0.0,proposed_dp_maf,1.0,0.7302904564315352
lactose,odds,noise,0.0,proposed_dp_maf,0.1,0.6431535269709544
lactose,odds,noise,0.0,proposed_dp_maf,0.1,0.6514522821576764
lactose,odds,noise,0.0,proposed_dp_maf,0.1,0.6348547717842323
lactose,odds,noise,0.0,proposed_dp_maf,0.1,0.6431535269709544
lactose,odds,noise,0.0,proposed_dp_maf,0.1,0.6224066390041494
lactose,odds,noise,0.0,proposed_dp_maf,0.1,0.6597510373443983
lactose,odds,noise,0.0,proposed_dp_maf,0.1,0.6182572614107884
lactose,odds,noise,0.0,proposed_dp_maf,0.1,0.6431535269709544
lactose,odds,noise,0.0,proposed_dp_maf,0.1,0.6514522821576764
lactose,odds,noise,0.0,proposed_dp_maf,0.5,0.6721991701244814
lactose,odds,noise,0.0,proposed_dp_maf,0.5,0.7136929460580913
lactose,odds,noise,0.0,proposed_dp_maf,0.1,0.6348547717842323
lactose,odds,noise,0.0,proposed_dp_maf,0.5,0.6929460580912863
lactose,odds,noise,0.0,proposed_dp_maf,0.5,0.6970954356846473
lactose,odds,noise,0.0,proposed_dp_maf,0.5,0.7012448132780082
lactose,odds,noise,0.0,proposed_dp_maf,0.5,0.7095435684647303
lactose,odds,noise,0.0,proposed_dp_maf,0.5,0.7302904564315352
lactose,odds,noise,0.0,proposed_dp_maf,0.5,0.6763485477178424
lactose,odds,flipping,0.1,proposed_dp_maf,1.0,0.09970032272936846
lactose,odds,flipping,0.1,proposed_dp_maf,1.0,0.09464532701047224
lactose,odds,flipping,0.1,proposed_dp_maf,1.0,0.1000625699795824
lactose,odds,flipping,0.1,proposed_dp_maf,1.0,0.12012041331055245
lactose,odds,flipping,0.1,proposed_dp_maf,1.0,0.1000625699795824
lactose,odds,flipping,0.1,proposed_dp_maf,1.0,0.09536982151090034
lactose,odds,noise,0.1,proposed_dp_maf,0.1,0.058737942555370015
lactose,odds,noise,0.1,proposed_dp_maf,0.1,0.10928360745888122
lactose,odds,noise,0.1,proposed_dp_maf,0.1,0.029085541015001604
lactose,odds,noise,0.1,proposed_dp_maf,0.1,0.10580412938059292
lactose,odds,noise,0.1,proposed_dp_maf,0.1,0.08746687996800484
lactose,odds,noise,0.1,proposed_dp_maf,0.1,0.04436642195978291
lactose,odds,noise,0.1,proposed_dp_maf,0.1,0.01248803064155768
lactose,odds,noise,0.1,proposed_dp_maf,0.1,0.04219198850941597
lactose,odds,noise,0.1,proposed_dp_maf,0.1,0.052894589849984075
lactose,odds,noise,0.1,proposed_dp_maf,0.5,0.1529684008937121
lactose,odds,noise,0.1,proposed_dp_maf,0.5,0.2341748737689347
lactose,odds,noise,0.1,proposed_dp_maf,0.1,0.03148938716884775
lactose,odds,noise,0.1,proposed_dp_maf,0.5,0.2327050942358646
lactose,odds,noise,0.1,proposed_dp_maf,0.5,0.18988389722310883
lactose,odds,noise,0.1,proposed_dp_maf,0.5,0.2108601978933929
lactose,odds,noise,0.1,proposed_dp_maf,0.5,0.19512049154165345
lactose,odds,noise,0.1,proposed_dp_maf,0.5,0.21105968720076596
lactose,odds,noise,0.1,proposed_dp_maf,0.5,0.18115624002553465
lactose,odds,flipping,0.2,proposed_dp_maf,1.0,0.2009548030161068
lactose,odds,flipping,0.2,proposed_dp_maf,1.0,0.20925355820282876
lactose,odds,flipping,0.2,proposed_dp_maf,1.0,0.19397968440934577
lactose,odds,flipping,0.2,proposed_dp_maf,1.0,0.23646028259159813
lactose,odds,flipping,0.2,proposed_dp_maf,1.0,0.20208509942146669
lactose,odds,flipping,0.2,proposed_dp_maf,1.0,0.2213298829548327
lactose,odds,noise,0.2,proposed_dp_maf,0.1,0.09540071798219041
lactose,odds,noise,0.2,proposed_dp_maf,0.1,0.13746111868197686
lactose,odds,noise,0.2,proposed_dp_maf,0.1,0.15899270281871508
lactose,odds,noise,0.2,proposed_dp_maf,0.1,0.12474410134503389
lactose,odds,noise,0.2,proposed_dp_maf,0.1,0.1054699674283025
lactose,odds,noise,0.2,proposed_dp_maf,0.1,0.16595793389612246
lactose,odds,noise,0.2,proposed_dp_maf,0.1,0.12860208899699532
lactose,odds,noise,0.2,proposed_dp_maf,0.1,0.16729145800543715
lactose,odds,noise,0.2,proposed_dp_maf,0.1,0.1700729718128488
lactose,odds,noise,0.2,proposed_dp_maf,0.5,0.32461296322792965
lactose,odds,noise,0.2,proposed_dp_maf,0.5,0.3499226956899028
lactose,odds,noise,0.2,proposed_dp_maf,0.1,0.1479582200600944
lactose,odds,noise,0.2,proposed_dp_maf,0.5,0.36746741302501235
lactose,odds,noise,0.2,proposed_dp_maf,0.5,0.34950922878809554
lactose,odds,noise,0.2,proposed_dp_maf,0.5,0.3660723994849048
lactose,odds,noise,0.2,proposed_dp_maf,0.5,0.35781943053369586
lactose,odds,noise,0.2,proposed_dp_maf,0.5,0.390980111603949
lactose,odds,noise,0.2,proposed_dp_maf,0.5,0.3356588925454286
lactose,odds,flipping,0.3,proposed_dp_maf,1.0,0.30868266956218254
lactose,odds,flipping,0.3,proposed_dp_maf,1.0,0.31075089515388893
lactose,odds,flipping,0.3,proposed_dp_maf,1.0,0.3024779927870633
lactose,odds,flipping,0.3,proposed_dp_maf,1.0,0.2853101255590882
lactose,odds,flipping,0.3,proposed_dp_maf,1.0,0.3200966895464123
lactose,odds,flipping,0.3,proposed_dp_maf,1.0,0.2941533847804449
lactose,odds,noise,0.3,proposed_dp_maf,0.1,0.15310613360602549
lactose,odds,noise,0.3,proposed_dp_maf,0.1,0.14378944690863427
lactose,odds,noise,0.3,proposed_dp_maf,0.1,0.1448073784193034
lactose,odds,noise,0.3,proposed_dp_maf,0.1,0.13261712850352148
lactose,odds,noise,0.3,proposed_dp_maf,0.1,0.11665951256736773
lactose,odds,noise,0.3,proposed_dp_maf,0.1,0.16686004208373484
lactose,odds,noise,0.3,proposed_dp_maf,0.1,0.12726200074728128
lactose,odds,noise,0.3,proposed_dp_maf,0.1,0.15689760280033827
lactose,odds,noise,0.3,proposed_dp_maf,0.1,0.16330062338990387
lactose,odds,noise,0.3,proposed_dp_maf,0.5,0.39542191893964723
lactose,odds,noise,0.3,proposed_dp_maf,0.5,0.43304160506192274
lactose,odds,noise,0.3,proposed_dp_maf,0.1,0.1438595111207252
lactose,odds,noise,0.3,proposed_dp_maf,0.5,0.4161261347196388
lactose,odds,noise,0.3,proposed_dp_maf,0.5,0.42505752099270416
lactose,odds,noise,0.3,proposed_dp_maf,0.5,0.4244675620931741
lactose,odds,noise,0.3,proposed_dp_maf,0.5,0.4356099191756308
lactose,odds,noise,0.3,proposed_dp_maf,0.5,0.4629918782324831
lactose,odds,noise,0.3,proposed_dp_maf,0.5,0.39577982733869543
lactose,odds,flipping,0.4,proposed_dp_maf,1.0,0.37130526100097333
lactose,odds,flipping,0.4,proposed_dp_maf,1.0,0.3734311766815225
lactose,odds,flipping,0.4,proposed_dp_maf,1.0,0.35566825470006663
lactose,odds,flipping,0.4,proposed_dp_maf,1.0,0.3877348911258477
lactose,odds,flipping,0.4,proposed_dp_maf,1.0,0.37535218482659694
lactose,odds,flipping,0.4,proposed_dp_maf,1.0,0.3765175964346089
lactose,odds,noise,0.4,proposed_dp_maf,0.1,0.17173556112091726
lactose,odds,noise,0.4,proposed_dp_maf,0.1,0.18388278821612253
lactose,odds,noise,0.4,proposed_dp_maf,0.1,0.183103520890737
lactose,odds,noise,0.4,proposed_dp_maf,0.1,0.18128610002868784
lactose,odds,noise,0.4,proposed_dp_maf,0.1,0.16552852068625917
lactose,odds,noise,0.4,proposed_dp_maf,0.1,0.20299621246948768
lactose,odds,noise,0.4,proposed_dp_maf,0.1,0.17079478821564903
lactose,odds,noise,0.4,proposed_dp_maf,0.1,0.18925788722828107
lactose,odds,noise,0.4,proposed_dp_maf,0.1,0.18897908701829108
lactose,odds,noise,0.4,proposed_dp_maf,0.5,0.44703834096079303
lactose,odds,noise,0.4,proposed_dp_maf,0.5,0.4856102660866016
lactose,odds,noise,0.4,proposed_dp_maf,0.1,0.18024433575849969
lactose,odds,noise,0.4,proposed_dp_maf,0.5,0.4748419953685493
lactose,odds,noise,0.4,proposed_dp_maf,0.5,0.45763868085977233
lactose,odds,noise,0.4,proposed_dp_maf,0.5,0.4746543915482012
lactose,odds,noise,0.4,proposed_dp_maf,0.5,0.5079888124000842
lactose,odds,noise,0.4,proposed_dp_maf,0.5,0.473660795055152
lactose,odds,noise,0.4,proposed_dp_maf,0.5,0.44332495944050143
lactose,odds,flipping,0.5,proposed_dp_maf,1.0,0.4214463544754002
lactose,odds,flipping,0.5,proposed_dp_maf,1.0,0.40974510966212213
lactose,odds,flipping,0.5,proposed_dp_maf,1.0,0.4108358032009484
lactose,odds,flipping,0.5,proposed_dp_maf,1.0,0.4294931676478894
lactose,odds,flipping,0.5,proposed_dp_maf,1.0,0.4183165382335507
lactose,odds,flipping,0.5,proposed_dp_maf,1.0,0.4131475992886781
lactose,odds,noise,0.5,proposed_dp_maf,0.1,0.20192493866617
lactose,odds,noise,0.5,proposed_dp_maf,0.1,0.2048896016261917
lactose,odds,noise,0.5,proposed_dp_maf,0.1,0.18382971483662414
lactose,odds,noise,0.5,proposed_dp_maf,0.1,0.19890164944351363
lactose,odds,noise,0.5,proposed_dp_maf,0.1,0.1810432652317635
lactose,odds,noise,0.5,proposed_dp_maf,0.1,0.2036006956587491
lactose,odds,noise,0.5,proposed_dp_maf,0.1,0.16381534797115288
lactose,odds,noise,0.5,proposed_dp_maf,0.1,0.19725375476138718
lactose,odds,noise,0.5,proposed_dp_maf,0.1,0.2027051295380864
lactose,odds,noise,0.5,proposed_dp_maf,0.5,0.4671877806028413
lactose,odds,noise,0.5,proposed_dp_maf,0.5,0.5109199824532387
lactose,odds,noise,0.5,proposed_dp_maf,0.1,0.1889549995746651
lactose,odds,noise,0.5,proposed_dp_maf,0.5,0.49190619673946656
lactose,odds,noise,0.5,proposed_dp_maf,0.5,0.49777880698305277
lactose,odds,noise,0.5,proposed_dp_maf,0.5,0.5030671367404228
lactose,odds,noise,0.5,proposed_dp_maf,0.5,0.5366685885499862
lactose,odds,noise,0.5,proposed_dp_maf,0.5,0.5051016550250949
lactose,odds,noise,0.5,proposed_dp_maf,0.5,0.4701982060321932
lactose,odds,flipping,0.6,proposed_dp_maf,1.0,0.47820139998390826
lactose,odds,flipping,0.6,proposed_dp_maf,1.0,0.4865001551706302
lactose,odds,flipping,0.6,proposed_dp_maf,1.0,0.47269571614119377
lactose,odds,flipping,0.6,proposed_dp_maf,1.0,0.531180759779237
lactose,odds,flipping,0.6,proposed_dp_maf,1.0,0.4892702382731233
lactose,odds,flipping,0.6,proposed_dp_maf,1.0,0.47544281100217234
lactose,odds,noise,0.6,proposed_dp_maf,0.1,0.20367225895942703
lactose,odds,noise,0.6,proposed_dp_maf,0.1,0.21064381247528946
lactose,odds,noise,0.6,proposed_dp_maf,0.1,0.18907163925411186
lactose,odds,noise,0.6,proposed_dp_maf,0.1,0.21533832004121428
lactose,odds,noise,0.6,proposed_dp_maf,0.1,0.1936289681668058
lactose,odds,noise,0.6,proposed_dp_maf,0.1,0.2164779449749204
lactose,odds,noise,0.6,proposed_dp_maf,0.1,0.1779962172340816
lactose,odds,noise,0.6,proposed_dp_maf,0.1,0.20490051492276162
lactose,odds,noise,0.6,proposed_dp_maf,0.1,0.21068922994884104
lactose,odds,noise,0.6,proposed_dp_maf,0.5,0.5010144311686581
lactose,odds,noise,0.6,proposed_dp_maf,0.5,0.5313060355672348
lactose,odds,noise,0.6,proposed_dp_maf,0.1,0.19660175973603955
lactose,odds,noise,0.6,proposed_dp_maf,0.5,0.5105591476004296
lactose,odds,noise,0.6,proposed_dp_maf,0.5,0.5163725441183822
lactose,odds,noise,0.6,proposed_dp_maf,0.5,0.5330721225149561
lactose,odds,noise,0.6,proposed_dp_maf,0.5,0.5606117415720975
lactose,odds,noise,0.6,proposed_dp_maf,0.5,0.5333387491876219
lactose,odds,noise,0.6,proposed_dp_maf,0.5,0.500143728440734
lactose,odds,flipping,0.7,proposed_dp_maf,1.0,0.5495344852500981
lactose,odds,flipping,0.7,proposed_dp_maf,1.0,0.5503705538696559
lactose,odds,flipping,0.7,proposed_dp_maf,1.0,0.5196630953118226
lactose,odds,flipping,0.7,proposed_dp_maf,1.0,0.5391769483914283
lactose,odds,flipping,0.7,proposed_dp_maf,1.0,0.5553456782477654
lactose,odds,flipping,0.7,proposed_dp_maf,1.0,0.5287979191181024
lactose,odds,noise,0.7,proposed_dp_maf,0.1,0.22260918983311417
lactose,odds,noise,0.7,proposed_dp_maf,0.1,0.2233715608180456
lactose,odds,noise,0.7,proposed_dp_maf,0.1,0.2018383500037656
lactose,odds,noise,0.7,proposed_dp_maf,0.1,0.20992037969744648
lactose,odds,noise,0.7,proposed_dp_maf,0.1,0.19432591766451862
lactose,odds,noise,0.7,proposed_dp_maf,0.1,0.18048716633732254
lactose,odds,noise,0.7,proposed_dp_maf,0.1,0.22198094227093246
lactose,odds,noise,0.7,proposed_dp_maf,0.1,0.2084084967203062
lactose,odds,noise,0.7,proposed_dp_maf,0.1,0.22016446884739116
lactose,odds,noise,0.7,proposed_dp_maf,0.5,0.5036598442817848
lactose,odds,noise,0.7,proposed_dp_maf,0.5,0.5359342513393279
lactose,odds,noise,0.7,proposed_dp_maf,0.1,0.2018383500037656
lactose,odds,noise,0.7,proposed_dp_maf,0.5,0.528927165862862
lactose,odds,noise,0.7,proposed_dp_maf,0.5,0.5259631971366784
lactose,odds,noise,0.7,proposed_dp_maf,0.5,0.5352984001405838
lactose,odds,noise,0.7,proposed_dp_maf,0.5,0.5665048038818378
lactose,odds,noise,0.7,proposed_dp_maf,0.5,0.5349541129763984
lactose,odds,noise,0.7,proposed_dp_maf,0.5,0.5056484612874188
lactose,odds,flipping,0.8,proposed_dp_maf,1.0,0.5862082592373049
lactose,odds,flipping,0.8,proposed_dp_maf,1.0,0.5897451096621221
lactose,odds,flipping,0.8,proposed_dp_maf,1.0,0.5708358032009484
lactose,odds,flipping,0.8,proposed_dp_maf,1.0,0.6014413627429569
lactose,odds,flipping,0.8,proposed_dp_maf,1.0,0.6040308239478365
lactose,odds,flipping,0.8,proposed_dp_maf,1.0,0.566004742145821
lactose,odds,noise,0.8,proposed_dp_maf,0.1,0.21583373405976364
lactose,odds,noise,0.8,proposed_dp_maf,0.1,0.22768990592005262
lactose,odds,noise,0.8,proposed_dp_maf,0.1,0.20976487965478768
lactose,odds,noise,0.8,proposed_dp_maf,0.1,0.223747586376895
lactose,odds,noise,0.8,proposed_dp_maf,0.1,0.20102050039028801
lactose,odds,noise,0.8,proposed_dp_maf,0.1,0.19037072525417637
lactose,odds,noise,0.8,proposed_dp_maf,0.1,0.22707025428407074
lactose,odds,noise,0.8,proposed_dp_maf,0.1,0.21646555254027122
lactose,odds,noise,0.8,proposed_dp_maf,0.1,0.22596286945292204
lactose,odds,noise,0.8,proposed_dp_maf,0.5,0.5203813515068225
lactose,odds,noise,0.8,proposed_dp_maf,0.5,0.5576533420976952
lactose,odds,noise,0.8,proposed_dp_maf,0.1,0.21136296195602616
lactose,odds,noise,0.8,proposed_dp_maf,0.5,0.5428470481902962
lactose,odds,noise,0.8,proposed_dp_maf,0.5,0.5440790553410596
lactose,odds,noise,0.8,proposed_dp_maf,0.5,0.5498265152356591
lactose,odds,noise,0.8,proposed_dp_maf,0.5,0.5756759937867091
lactose,odds,noise,0.8,proposed_dp_maf,0.5,0.5517329412174271
lactose,odds,noise,0.8,proposed_dp_maf,0.5,0.5185379204705391
lactose,odds,flipping,0.9,proposed_dp_maf,1.0,0.6381325906136911
lactose,odds,flipping,0.9,proposed_dp_maf,1.0,0.6509975558460752
lactose,odds,flipping,0.9,proposed_dp_maf,1.0,0.6132363250535251
lactose,odds,flipping,0.9,proposed_dp_maf,1.0,0.6446572005024934
lactose,odds,flipping,0.9,proposed_dp_maf,1.0,0.6418651357547509
lactose,odds,flipping,0.9,proposed_dp_maf,1.0,0.6458155705867864
lactose,odds,noise,0.9,proposed_dp_maf,0.1,0.21024025788274092
lactose,odds,noise,0.9,proposed_dp_maf,0.1,0.21756028960646595
lactose,odds,noise,0.9,proposed_dp_maf,0.1,0.1996043079623399
lactose,odds,noise,0.9,proposed_dp_maf,0.1,0.21149617129125237
lactose,odds,noise,0.9,proposed_dp_maf,0.1,0.1781830499080055
lactose,odds,noise,0.9,proposed_dp_maf,0.1,0.18963196488869316
lactose,odds,noise,0.9,proposed_dp_maf,0.1,0.2245005735225059
lactose,odds,noise,0.9,proposed_dp_maf,0.1,0.20530566055165939
lactose,odds,noise,0.9,proposed_dp_maf,0.1,0.22139662353058914
lactose,odds,noise,0.9,proposed_dp_maf,0.5,0.5222919345029601
lactose,odds,noise,0.9,proposed_dp_maf,0.5,0.5662069125385383
lactose,odds,noise,0.9,proposed_dp_maf,0.5,0.5506741772719195
lactose,odds,noise,0.9,proposed_dp_maf,0.1,0.20108853801799859
lactose,odds,noise,0.9,proposed_dp_maf,0.5,0.5442197399518087
lactose,odds,noise,0.9,proposed_dp_maf,0.5,0.5476270025173403
lactose,odds,noise,0.9,proposed_dp_maf,0.5,0.5807542783239286
lactose,odds,noise,0.9,proposed_dp_maf,0.5,0.5548125851623185
lactose,odds,noise,0.9,proposed_dp_maf,0.5,0.517906989276284
lactose,odds,flipping,1.0,proposed_dp_maf,1.0,0.6390417003060401
lactose,odds,flipping,1.0,proposed_dp_maf,1.0,0.6586526726873322
lactose,odds,flipping,1.0,proposed_dp_maf,1.0,0.6164078781847881
lactose,odds,flipping,1.0,proposed_dp_maf,1.0,0.6692460094949721
lactose,odds,flipping,1.0,proposed_dp_maf,1.0,0.6443176057528022
lactose,odds,flipping,1.0,proposed_dp_maf,1.0,0.642815568614934
lactose,odds,noise,1.0,proposed_dp_maf,0.1,0.20406004255169097
lactose,odds,noise,1.0,proposed_dp_maf,0.1,0.23030596674293802
lactose,odds,noise,1.0,proposed_dp_maf,0.1,0.21394693134406728
lactose,odds,noise,1.0,proposed_dp_maf,0.1,0.2212952144042047
lactose,odds,noise,1.0,proposed_dp_maf,0.1,0.1918473576968957
lactose,odds,noise,1.0,proposed_dp_maf,0.1,0.20268431789343383
lactose,odds,noise,1.0,proposed_dp_maf,0.1,0.23953095481344922
